gold,toxicity,text,pred
Sexiste-reportage,0.19599396,C'est drôle et triste à la fois d'avoir vu sortir des noms connus intimement avec ce #balancetonporc. Mais on se sent un peu moins seul et folle.,NO
NonSexiste,0.11171334,#SLT Yan moix annonce qu'il attaque Gérard collomb en diffamation,NO
NonSexiste,0.27412915,#Balancetonporc et le reste va suivre. Enfin. http://www.20minutes.fr/people/2183391-20171207-reseau-pedophile-hollywood-corey-feldman-disait-verite,NO
NonSexiste,0.6308517,"Pauvre type qui fait du buzz avec ses propres déchets, qui boit de la bière dans un train ? A part un alcoolique bouffi sans talent et qui utilise #balancetonporc à la sauce g mal aux couilles. https://twitter.com/xavierbeauvois1/status/953385036610441217",YES
NonSexiste,0.021903414,"On lit - Après #moiaussi , je ne me tairai plus http://ift.tt/2mwBYOl pic.twitter.com/Qx4mfKOj6j",NO
Sexiste-reportage,0.044883765,#moiaussi j'ai vécu plusieurs agressions sexuelles qui ont fait basculer ma vie de jeune fille. Je suis solidaire des femmes et des hommes survivants #Etmaintenant endossez la déclaration. https://www.etmaintenant.net/,NO
NonSexiste,0.013885498,"Après #moiaussi, il faudra mettre fin à l'impunité https://lesinsubordinations.org/2017/10/26/apres-moiaussi/ #etmaintenant",NO
Sexiste-reportage,0.08241652,"Vous allez me dire que c'est un vieux dossier, il y a prescription (non!) mais c'est chaud cette association d'image pour une entreprise à mission de service public après #balancetonporc non? https://twitter.com/enedis/status/936627203390939136",NO
Sexiste-reportage,0.17805049,#Balancetonporc J’ai 15 ans et j’ai déjà vécu un viol et plusieurs agressions sexuelles (ainsi que des dizaines de remarques déplacées),NO
NonSexiste,0.37576625,Arrêtez de stigmatiser les musulmans ça suffit :) #balancetonporc,NO
NonSexiste,0.056263726,#Harcèlement de rue (ou outrage #sexiste) : la loi contre les #violences sexistes et sexuelles présentée le 7 mars en conseil des ministres http://w.lpnt.fr/2189717t #Politique via @LePoint,NO
NonSexiste,0.16158698,"2. Dans ce hashtag #BalanceTonPorc, Sandra Muller invite à la délation des harceleurs sexuels: «toi aussi raconte en donnant le nom et les détails un harcèlent sexuel que tu as connu dans ton boulot. Je vous attends.» https://twitter.com/LettreAudio/status/918810180879515653",NO
Sexiste-reportage,0.27750343,"[TW INCESTE/MANIPULATION PSYCHOLOGIQUE/PÉDOPHILIE] Parfois, il partait pleurer, mon frère, dans la chambre d'à côté, venait me disputer. #balancetonporc pic.twitter.com/JqN3ynOgMY",NO
NonSexiste,0.010492661,Nous sommes des féministes modernes et le combat pour l égalité et les droits des femmes est global et nécessite un collectif comme le votre représentant tous les secteurs de la société civile @laurossignol #ensemblecontrelesexisme pic.twitter.com/EOgFx5ll1T,NO
NonSexiste,0.3625127,Condamnation de l'ancienne « maîtresse » du socialiste Jean-Paul Dupré suite à la diffusion de vidéos intimes que ce dernier avait envoyées et dans lesquelles il s'introduisait différents objets dans le rectum. #BalanceTonPorc https://www.ladepeche.fr/article/2017/12/20/2708026-sursis-amende-avoir-diffuse-sextape-p-dupre.html,NO
NonSexiste,0.7510937,"Des Français blanc bien sûr, les autres ne le sont pas dans sa petite tête puante 💩 Christiane Taubira fustige les Français « effrayés à l’idée d’accueillir des migrants » http://www.fdesouche.com/998239-christiane-taubira-fustige-les-francais-effrayes-a-lidee-daccueillir-des-migrants via @f_desouche💩,Tas de merde",NO
Sexiste-reportage,0.4014846,"Si c'est trop compliqué, vous excluez les femmes. Valérie Pécresse, cette femme misogyne (pas la 1ère fois en plus). #LeSupplement",YES
NonSexiste,0.3974717,"J’annonce une pluie de meufs devant TF1 et leurs fantasmatique Christian Grey ... 😒 #50nuancesdegrey #balancetonporc😒😒😒✌🏻✌🏻,Visage blasé,Visage blasé,Visage blasé,V de la victoire (teint de peau clair),V de la victoire (teint de peau clair)",NO
NonSexiste,0.067380086,Un quotidien turc publie en une un photomontage d'Angela Merkel en Hitler http://www.bfmtv.com/international/un-quotidien-turc-publie-en-une-un-photomontage-d-angela-merkel-en-hitler-1405553.html pic.twitter.com/mKvH85GYs6,NO
NonSexiste,0.24603334,"Theresa May pourrait nous laisser croire que Françoise Giroud avait raison quand elle disait : « La femme serait vraiment l'égale de l'homme le jour où, à un poste important, on désignerait une femme incompétente » https://twitter.com/pierredegasquet/status/956832570024611840",NO
NonSexiste,0.0059688794,"Les droits des femmes sont des droits humains. À tous celles et ceux qui ont participé aux marches des femmes partout dans le monde, merci de faire entendre nos voix. #EtMaintenant #moiaussi https://twitter.com/metromontreal/status/954775537226010628",NO
NonSexiste,0.08716487,"Sandra Muller, à l'origine de #balancetonporc, lance une levée de fonds pour financer sa… http://www.20minutes.fr/culture/2204267-20180118-sandra-muller-origine-balancetonporc-poursuivie-diffamation via @20minutes",NO
Sexiste-reportage,0.14429577,Je suis le seul à être choqué ? #respect #égalité #sexisme #balancetatruie? #honteux pic.twitter.com/BZsydZeyLl,NO
Sexiste-reportage,0.35186127,Que tout le monde voit son visage!!! #HONTE #BalanceTonPorc,NO
NonSexiste,0.032627538,"Quelle belle brochette! Meilleures attaquante, milieu et defenseures des bleues... Vous nous manquez cruellement sur le terrain avec les bleues...revenez please!!! Bon match à tous...",NO
NonSexiste,0.4398409,"#50NuancesDeGrey LA leçon du film : Si tu es BG et riche, tu peux quasiment TOUT te permettre...t'es le fantasme de ces demoiselles...remplace BG par Moche, tu finis sur #balancetonporc, remplace BG et riche par Moche et Chômeur, tu finis en tôle Quelle société...💏😨😪,Baiser,Visage apeuré,Visage somnolent",NO
Sexiste-reportage,0.37751234,"On ne peut que constater q la Belgique est un pays #sexiste #masculiniste qui, entre hommes parlent des hommes pour les hommes... Les #femmes sont largement sous représentées et aussi harcelées publiquement comme Emmanuelle et dans l'indifférence générale, c'est #honteux ...",YES
Sexiste-reportage,0.2854971,"La recherche médicale foncièrement patriarcale, donc #sexiste et misogyne... https://mariannekuhni.com/category/feminisme/ pic.twitter.com/yPbvnZLzyr",YES
Sexiste,0.20572066,Un tir de femme enceinte quand même,NO
NonSexiste,0.1013248,#BalanceTonPorc: la libération de la parole sous caution médiatique http://www.acrimed.org/BalanceTonPorc-la-liberation-de-la-parole-sous,NO
NonSexiste,0.01438814,"Angela Merkel-Emmanuel Macron : « À nous deux, l'Europe ! » http://bit.ly/2HX5UzT pic.twitter.com/r52udlWq1m",NO
Sexiste-reportage,0.1991664,"De la mini jupe de @auroreberge dans #SLT au voile de @LatifaIbnZ , une partie de notre société a un problème avec la liberté des femmes de se vêtir comme elles le souhaitent. Cette épidémie d'injonctions vestimentaires aux femmes me fait froid dans le dos.",NO
NonSexiste,0.35186127,"Il l'a bien mouchée la Aurore Bergé @tomvillaoff 😁 la nana qui a soutenu Sarko, Fillon, re-Sarko, Juppé et enfin Macron. Une vraie girouette! #SLT😁,Visage rigolard avec des yeux rieurs",NO
NonSexiste,0.11109332,"Ségolène Royal officiellement invitée au salon aéronautique du Bourget, en tant que... on ne sait pas très bien.",NO
NonSexiste,0.007382561,".@Nadiya​_Officiel parle de son absence sur e plateau de Salut @lesterriens : J'avais envie de prendre du recul pour me renouveler. #SLT ➡️ Interview à (re)voir sur @MyCANAL​ : http://bit.ly/2D1hgMM pic.twitter.com/na7JVt3L8n➡️,Flèche vers la droite",NO
Sexiste-reportage,0.10045706,Marc #Gaboury de la Boutique de de la ville de #Québec #YQB #QuébecCity #Balancetonporc,NO
NonSexiste,0.075294,"La créatrice de #Balancetonporc, poursuivie pour diffamation, fait appel aux dons pour financer sa défense http://www.lesoir.be/135185/article/2018-01-20/la-creatrice-de-balancetonporc-poursuivie-pour-diffamation-fait-appel-aux-dons pic.twitter.com/OosoXtLuuy",NO
NonSexiste,0.10175867,Rappel de l'action de la grande féministe Andrea Dworkin. Harvey Weinstein et la question des complices – Ce que la campagne #MoiAussi nous rappelle à propos des agressions sexuelles … https://entreleslignesentrelesmots.wordpress.com/2017/12/14/harvey-weinstein-et-la-question-des-complices-ce-que-la-campagne-moiaussi-nous-rappelle-a-propos-des-agressions-sexuelles/ via @wordpressdotcom,NO
Sexiste-reportage,0.37751234,Donc (merci @Vvedeka pour l'info) Woody Allen fait un film sur une actrice de 40 ans hystérique et déchue qui jalouse l'affection que son mari porte à sa fille et PERSONNE NE VOIT LE PUTAIN DE PROBLÈME ? #MiaFarrow,NO
NonSexiste,0.020842785,"Une vidéo complète et qui aborde tous les sujets, à voir et à partager 💪 Bravo @la_carologie et merci #sexisme https://youtu.be/Zsjb6tCQXZ8,Biceps en flexion",NO
NonSexiste,0.056263726,"Désormais, ce qui saute aux yeux, c’est cette violence faite aux femmes. • «Blow Up», revu et inacceptable http://www.liberation.fr/debats/2017/12/12/blow-up-revu-et-inacceptable_1616177 via @libe #film #sexisme #Photo",NO
NonSexiste,0.3389984,"J objectif c est de salir l un membre du gouvernement la femme qui accuse Gérald Darmanin c est une vendue qui cherche a abattre un homme point ce n est pas digne de tout ceux qui sont derrière cette comédie ls opposants ne sont ps étrangers a ce film👎,Pouce baissé",NO
NonSexiste,0.055026773,"The latest Moshé-Aaron, le Journal! https://paper.li/ipnotherapeute?edition_id=5dbc1cc0-fd36-11e7-aaa3-0cc47a0d1605 #pinterest100 #balancetonporc",NO
Sexiste-reportage,0.007696713,une étude sur le #sexisme dans les formations tech révèle une situation alarmante. Un grand défi pour l’enjeu clé de faire de la transformation digitale une opportunité de transformation culturelle. https://www.eveprogramme.com/32248/condition-femmes-formations-tech/ pic.twitter.com/GB63ZCFZfK,NO
Sexiste-reportage,0.04711028,Ce qui est marrant et désespérant à la fois avec la pub c'est que c'était les mêmes dans les années 50. #sexisme pic.twitter.com/M4MuWBySwW,NO
NonSexiste,0.37751234,Eeeet les anglais vous vous êtes fait piquer votre femme par un rebeu c'est pour sa vous être tant vénére ??? #EE #aha #ironie,NO
Sexiste-reportage,0.02035702,"Sensibiliser les enfants contre le #sexisme au cours de leur éducation : possible si les manuels contiennent des clichés ? 📚 https://twitter.com/sudouest/status/953228774979637248,Livres",NO
NonSexiste,0.12867521,#BalanceTonPorc : la libération de la parole sous caution médiatique ( http://acrimed.org) http://www.1001portails.com/zzifihimjk,NO
NonSexiste,5.7185396e-05,Drague comme comme un homme (ou une femme) politique pour la Saint-Valentin.,NO
NonSexiste,0.004272461,"Un beau match à venir au #Vélodrome, l’équipe de #France féminine rencontre l’#Italie samedi soir à #Marseille. Un match préparatoire des bleues pour la Coupe du Monde féminine 2019. #equipedefrance pic.twitter.com/DGAVq5pazs",NO
Sexiste-reportage,0.08795626,"@le1518 Mais qu'est-ce qui empêche donc les femmes des Premières Nations de s'avancer et de dénoncer le sexisme, le harcèlement, les gestes déplacés, les disparitions et la mort des leurs avec les autres femmes? #MoiAussi #MeeToo",NO
NonSexiste,0.01005285,[#HM18] Ouverture de @hannover_messe 2018 : Discours de Angela Merkel | https://events.sap.com/hannovermesse-2018/en/home pic.twitter.com/s8GbX3O4Cd,NO
NonSexiste,0.0074139764,"25 janvier : 1ère Journée contre le #sexisme, organisée par le collectif Ensemble contre le sexisme à l’école Telecom-ParisTech, avec une séquence dédiée à l’entreprise. #LikeDiversité #egalitefh https://www.latribune.fr/supplement/women-for-future/le-25-janvier-se-tiendra-la-premiere-journee-contre-le-sexisme-763400.html pic.twitter.com/y9CTQbcvmN",NO
NonSexiste,0.042657252,Nécessité de mettre en évidence égalité H/F dans l'intelligence grâce à l'exposé de F.Vidal journée du 25/1 #EnsembleContreleSexisme pic.twitter.com/NexL8zGUpr,NO
Sexiste-reportage,0.5140397,#balancetonporc arthur a touché mes fesses,NO
NonSexiste,0.015896067,"La ministre britannique de l'Intérieur Amber Rudd a démissionné dimanche après plusieurs scandales entourant le traitement des immigrés par ses services, laissant la Première ministre conservatrice Theresa May en position de fragilité http://u.afp.com/oNAq par @Bidewen #AFP pic.twitter.com/TE0ZK1nR1z",NO
Sexiste-reportage,0.28548008,"Ca vaut ce que ça vaut car je souhaite et préserver mon anonymat et celle de ma source , mais sachez que Gérald Darmanin dans le genre #balancetonporc est un champion. Aucune surprise de voir cette plainte pour viol ressortir. #Darmanin",NO
NonSexiste,0.34328604,"J’ai toujours l’impression de passer pour une grosse connasse quand je parle sur Twitter, ça me saoule trop. C’est trop perturbant quand tu dois dire un truc mais que tu peux pas vraiment faire ressentir le ton que tu veux y mettre",NO
Sexiste-reportage,0.3389984,Bonjour Mme Schiappa que fait le gouvernement face à une accusation populaire mais réelle d agressions sexuelles sur mineurs suite au scandale dit du « jeremstargate » quand tu dis rien tu es complice ??? #BalanceTonPorc,NO
Sexiste-reportage,0.45703048,Entre prédateurs sexuels vous allez faire la fête !!!! Un agresseur sexuel et un pedophile assassin chez #radioj #normal #honte #criminel #impunitetotal #balancetonporc #balancetonpedophiletueur,YES
Sexiste-reportage,0.2396185,Remember que Ségolène royal aurait pu être présidente mais comme c'était une femme ils l'ont complètement cassé ? Faites pareil avec le Pen.,YES
Sexiste-reportage,0.2854699,"Merci @dakaractu de m'avoir donné la parole, le monde doit savoir pour mes soeurs encore en danger. #Syrie #omaromsen #BalanceTonPorc https://www.dakaractu.com/Au-coeur-du-Jihad-en-Syrie-Nadia-devoile-la-face-cachee-du-djihadiste-Franco-senegalais-Omar-Diaby-dit-Omsen_a144051.html",NO
Sexiste-reportage,0.30527395,Le féminisme à géometrie variable des politiques et de @Anne_Hidalgo Il a son nom sur la tour #tourEffeil cool pour lui mais le mec que tu remercies avait bon nombre de casseroles #johnny #balancetonporc #jedisçajedisrien,NO
NonSexiste,0.036870047,"Chantal Maillé, professeure en études des femmes à l’Institut Simone de Beauvoir de l’Université Concordia, rappelle de son côté que #MoiAussi n’a pas été créé dans le but de punir un agresseur, mais plutôt pour permettre aux victimes de briser le silence http://www.ledevoir.com/societe/actualites-en-societe/517179/des-francaises-s-attaquent-au-mouvement-moiaussi",NO
NonSexiste,0.015896067,"Le journal @lemondefr publie la déclaration #EtMaintenant juste ici : http://www.lemonde.fr/idees/article/2018/01/15/continuons-sur-la-lancee-de-moiaussi-les-hommes-a-nos-cotes_5241640_3232.html?xtmc=lea_clermont_dion&amp,xtcr=1 #TLMEP #MoiAussi",NO
NonSexiste,0.004492367,#moiaussi je dis: #etmaintenant? https://fb.me/GaO6yd6j,NO
NonSexiste,0.39987978,"#Balancetonporc Martin me rote dessus et frappe dans ma chaise alors que je travaille, c'est inadmissible, ses allusions au twerk sont derangeantes #balancetonmartin",YES
Sexiste-reportage,0.05354243,"Le harcèlement par les mots est aussi violent que des coups physiques. Dans le cadre du harcèlement de rue, c'est le plus souvent les insultes qui sont utilisées pour faire pression. #harcelement #rue #violence #femmes #balancetonporc pic.twitter.com/Lq4hQUOMjy",NO
NonSexiste,0.034277402,Merci pour cet article. Celle qui nous manque face aux tribunes antiféministes http://www.huffingtonpost.fr/2018/01/19/celle-qui-nous-manque-face-aux-tribunes-antifeministes_a_23337821/ #DelphineSeyrig #moiaussi #realite #AgnesVarda,NO
